Order,Duplicacy,Repeatation,Sort,Algo
3,0.0009578544061302681,0.9990421455938697,0.0,5
3,0.0009643201542912247,0.9990356798457087,0.0,5
3,0.0009615384615384616,0.9990384615384615,0.0,5
3,0.0009765625,0.9990234375,0.0,5
3,0.0009560229445506692,0.9990439770554493,0.0,5
3,0.0009099181073703367,0.9990900818926297,0.0,5
3,0.0009900990099009901,0.999009900990099,0.0,5
3,0.0009551098376313276,0.9990448901623686,0.0,5
3,0.0009372071227741331,0.9990627928772259,0.0,5
3,0.0009157509157509158,0.9990842490842491,0.0,5
3,0.0009910802775024777,0.9990089197224975,0.0,5
3,0.000975609756097561,0.9990243902439024,0.0,5
3,0.0009302325581395349,0.9990697674418605,0.0,5
3,0.0009242144177449168,0.9990757855822551,0.0,5
3,0.0009191176470588235,0.9990808823529411,0.0,5
3,0.0009328358208955224,0.9990671641791045,0.0,5
3,0.0009606147934678194,0.9990393852065321,0.0,5
3,0.0009852216748768472,0.9990147783251232,0.0,5
3,0.0009596928982725527,0.9990403071017274,0.0,5
3,0.0009149130832570906,0.9990850869167429,0.0,5
3,0.0009099181073703367,0.9990900818926297,0.0,5
3,0.0009319664492078285,0.9990680335507922,0.0,5
3,0.00099601593625498,0.999003984063745,0.0,5
3,0.0009233610341643582,0.9990766389658357,0.0,5
3,0.0009671179883945841,0.9990328820116054,0.0,5
3,0.00099601593625498,0.999003984063745,0.0,5
3,0.000949667616334283,0.9990503323836657,0.0,5
3,0.0009813542688910696,0.9990186457311089,0.0,5
3,0.000999000999000999,0.999000999000999,0.0,5
3,0.0009216589861751152,0.9990783410138249,0.0,5
3,0.0009643201542912247,0.9990356798457087,0.0,5
3,0.0009242144177449168,0.9990757855822551,0.0,5
3,0.0009199632014719411,0.9990800367985281,0.0,5
3,0.000980392156862745,0.9990196078431373,0.0,5
3,0.000968054211035818,0.9990319457889641,0.0,5
3,0.0009319664492078285,0.9990680335507922,0.0,5
3,0.0009950248756218905,0.9990049751243781,0.0,5
3,0.0009852216748768472,0.9990147783251232,0.0,5
3,0.000968054211035818,0.9990319457889641,0.0,5
3,0.0009910802775024777,0.9990089197224975,0.0,5
3,0.0009345794392523365,0.9990654205607477,0.0,5
3,0.0009398496240601503,0.9990601503759399,0.0,5
3,0.0009514747859181732,0.9990485252140818,0.0,5
3,0.0009363295880149813,0.9990636704119851,0.0,5
3,0.000980392156862745,0.9990196078431373,0.0,5
3,0.0009302325581395349,0.9990697674418605,0.0,5
3,0.000942507068803016,0.9990574929311969,0.0,5
3,0.0009930486593843098,0.9990069513406157,0.0,5
3,0.001,0.999,0.0,5
3,0.0009596928982725527,0.9990403071017274,0.0,5
3,0.0009541984732824427,0.9990458015267175,0.0,5
3,0.000946073793755913,0.9990539262062441,0.0,5
3,0.0009727626459143969,0.9990272373540856,0.0,5
3,0.000975609756097561,0.9990243902439024,0.0,5
3,0.0009354536950420954,0.9990645463049579,0.0,5
3,0.0009285051067780873,0.9990714948932219,0.0,5
3,0.0009216589861751152,0.9990783410138249,0.0,5
3,0.0009267840593141798,0.9990732159406858,0.0,5
3,0.000966183574879227,0.9990338164251208,0.0,5
3,0.0009532888465204957,0.9990467111534795,0.0,5
3,0.0009285051067780873,0.9990714948932219,0.0,5
3,0.0009099181073703367,0.9990900818926297,0.0,5
3,0.0009823182711198428,0.9990176817288802,0.0,5
3,0.0009578544061302681,0.9990421455938697,0.0,5
3,0.0009363295880149813,0.9990636704119851,0.0,5
3,0.0009560229445506692,0.9990439770554493,0.0,5
3,0.000980392156862745,0.9990196078431373,0.0,5
3,0.0009372071227741331,0.9990627928772259,0.0,5
3,0.0009407337723424271,0.9990592662276576,0.0,5
3,0.0009487666034155598,0.9990512333965844,0.0,5
3,0.0009276437847866419,0.9990723562152134,0.0,5
3,0.0009569377990430622,0.999043062200957,0.0,5
3,0.0009191176470588235,0.9990808823529411,0.0,5
3,0.0009784735812133072,0.9990215264187867,0.0,5
3,0.000970873786407767,0.9990291262135922,0.0,5
3,0.0009813542688910696,0.9990186457311089,0.0,5
3,0.000968054211035818,0.9990319457889641,0.0,5
3,0.0009199632014719411,0.9990800367985281,0.0,5
3,0.0009354536950420954,0.9990645463049579,0.0,5
3,0.0009199632014719411,0.9990800367985281,0.0,5
3,0.0009551098376313276,0.9990448901623686,0.0,5
3,0.0009372071227741331,0.9990627928772259,0.0,5
3,0.0009970089730807576,0.9990029910269193,0.0,5
3,0.0009242144177449168,0.9990757855822551,0.0,5
3,0.0009596928982725527,0.9990403071017274,0.0,5
3,0.0009689922480620155,0.999031007751938,0.0,5
3,0.000980392156862745,0.9990196078431373,0.0,5
3,0.0009285051067780873,0.9990714948932219,0.0,5
3,0.0009191176470588235,0.9990808823529411,0.0,5
3,0.0009813542688910696,0.9990186457311089,0.0,5
3,0.0009165902841429881,0.999083409715857,0.0,5
3,0.0009523809523809524,0.9990476190476191,0.0,5
3,0.0009596928982725527,0.9990403071017274,0.0,5
3,0.0009643201542912247,0.9990356798457087,0.0,5
3,0.0009442870632672333,0.9990557129367328,0.0,5
3,0.0009784735812133072,0.9990215264187867,0.0,5
3,0.0009225092250922509,0.9990774907749077,0.0,5
3,0.0009174311926605505,0.9990825688073395,0.0,5
3,0.0009174311926605505,0.9990825688073395,0.0,5
3,0.000999000999000999,0.999000999000999,0.0,5
3,0.000992063492063492,0.9990079365079365,0.0,5
3,0.0009132420091324201,0.9990867579908675,0.0,5
3,0.001,0.999,0.0,5
3,0.0009930486593843098,0.9990069513406157,0.0,5
3,0.0009354536950420954,0.9990645463049579,0.0,5
3,0.0009398496240601503,0.9990601503759399,0.0,5
3,0.0009174311926605505,0.9990825688073395,0.0,5
3,0.0009416195856873823,0.9990583804143126,0.0,5
3,0.0009099181073703367,0.9990900818926297,0.0,5
3,0.0009940357852882703,0.9990059642147118,0.0,5
3,0.001,0.999,0.0,5
3,0.0009225092250922509,0.9990774907749077,0.0,5
3,0.0009587727708533077,0.9990412272291467,0.0,5
3,0.0009643201542912247,0.9990356798457087,0.0,5
3,0.000931098696461825,0.9990689013035382,0.0,5
3,0.0009823182711198428,0.9990176817288802,0.0,5
3,0.000949667616334283,0.9990503323836657,0.0,5
3,0.000925925925925926,0.9990740740740741,0.0,5
3,0.001,0.999,0.0,5
3,0.0009380863039399625,0.99906191369606,0.0,5
3,0.0009624639076034649,0.9990375360923965,0.0,5
3,0.0009380863039399625,0.99906191369606,0.0,5
3,0.0009746588693957114,0.9990253411306043,0.0,5
3,0.0009380863039399625,0.99906191369606,0.0,5
3,0.0009276437847866419,0.9990723562152134,0.0,5
3,0.000942507068803016,0.9990574929311969,0.0,5
3,0.000931098696461825,0.9990689013035382,0.0,5
3,0.0009319664492078285,0.9990680335507922,0.0,5
3,0.0009242144177449168,0.9990757855822551,0.0,5
3,0.0009132420091324201,0.9990867579908675,0.0,5
3,0.000975609756097561,0.9990243902439024,0.0,5
3,0.0009140767824497258,0.9990859232175503,0.0,5
3,0.0009115770282588879,0.9990884229717412,0.0,5
3,0.000968054211035818,0.9990319457889641,0.0,5
3,0.0009099181073703367,0.9990900818926297,0.0,5
3,0.0009699321047526673,0.9990300678952473,0.0,5
3,0.0009132420091324201,0.9990867579908675,0.0,5
3,0.0009140767824497258,0.9990859232175503,0.0,5
3,0.0009354536950420954,0.9990645463049579,0.0,5
3,0.00099601593625498,0.999003984063745,0.0,5
3,0.0009633911368015414,0.9990366088631984,0.0,5
3,0.0009532888465204957,0.9990467111534795,0.0,5
3,0.0009794319294809011,0.9990205680705191,0.0,5
3,0.0009276437847866419,0.9990723562152134,0.0,5
3,0.0009433962264150943,0.9990566037735849,0.0,5
3,0.0009643201542912247,0.9990356798457087,0.0,5
3,0.0009737098344693282,0.9990262901655307,0.0,5
3,0.0009208103130755065,0.9990791896869244,0.0,5
3,0.0009233610341643582,0.9990766389658357,0.0,5
3,0.0009532888465204957,0.9990467111534795,0.0,5
3,0.000945179584120983,0.999054820415879,0.0,5
3,0.0009765625,0.9990234375,0.0,5
3,0.0009157509157509158,0.9990842490842491,0.0,5
3,0.0009132420091324201,0.9990867579908675,0.0,5
3,0.0009319664492078285,0.9990680335507922,0.0,5
3,0.0009505703422053232,0.9990494296577946,0.0,5
3,0.0009578544061302681,0.9990421455938697,0.0,5
3,0.0009615384615384616,0.9990384615384615,0.0,5
3,0.0009718172983479105,0.9990281827016521,0.0,5
3,0.0009891196834817012,0.9990108803165183,0.0,5
3,0.0009746588693957114,0.9990253411306043,0.0,5
3,0.0009276437847866419,0.9990723562152134,0.0,5
3,0.0009442870632672333,0.9990557129367328,0.0,5
3,0.0009115770282588879,0.9990884229717412,0.0,5
3,0.000998003992015968,0.999001996007984,0.0,5
3,0.0009398496240601503,0.9990601503759399,0.0,5
3,0.0009950248756218905,0.9990049751243781,0.0,5
3,0.0009389671361502347,0.9990610328638497,0.0,5
3,0.0009216589861751152,0.9990783410138249,0.0,5
3,0.000966183574879227,0.9990338164251208,0.0,5
3,0.0009746588693957114,0.9990253411306043,0.0,5
3,0.000942507068803016,0.9990574929311969,0.0,5
3,0.0009746588693957114,0.9990253411306043,0.0,5
3,0.0009727626459143969,0.9990272373540856,0.0,5
3,0.0009569377990430622,0.999043062200957,0.0,5
3,0.000980392156862745,0.9990196078431373,0.0,5
3,0.0009398496240601503,0.9990601503759399,0.0,5
3,0.0009532888465204957,0.9990467111534795,0.0,5
3,0.0009487666034155598,0.9990512333965844,0.0,5
3,0.000975609756097561,0.9990243902439024,0.0,5
3,0.0009784735812133072,0.9990215264187867,0.0,5
3,0.0009182736455463728,0.9990817263544536,0.0,5
3,0.000942507068803016,0.9990574929311969,0.0,5
3,0.0009643201542912247,0.9990356798457087,0.0,5
3,0.0009560229445506692,0.9990439770554493,0.0,5
3,0.001,0.999,0.0,5
3,0.0009569377990430622,0.999043062200957,0.0,5
3,0.000970873786407767,0.9990291262135922,0.0,5
3,0.0009823182711198428,0.9990176817288802,0.0,5
3,0.0009407337723424271,0.9990592662276576,0.0,5
3,0.0009276437847866419,0.9990723562152134,0.0,5
3,0.0009532888465204957,0.9990467111534795,0.0,5
3,0.0009107468123861566,0.9990892531876139,0.0,5
3,0.000975609756097561,0.9990243902439024,0.0,5
3,0.0009115770282588879,0.9990884229717412,0.0,5
3,0.0009319664492078285,0.9990680335507922,0.0,5
3,0.0009727626459143969,0.9990272373540856,0.0,5
3,0.0009832841691248771,0.9990167158308751,0.0,5
3,0.0009337068160597573,0.9990662931839402,0.0,5
3,0.0009652509652509653,0.999034749034749,0.0,5
3,0.0009746588693957114,0.9990253411306043,0.0,5
3,0.001,0.999,0.0,5
3,0.0009813542688910696,0.9990186457311089,0.0,5
3,0.0009950248756218905,0.9990049751243781,0.0,5
3,0.0009389671361502347,0.9990610328638497,0.0,5
3,0.0009380863039399625,0.99906191369606,0.0,5
3,0.0009794319294809011,0.9990205680705191,0.0,5
3,0.0009940357852882703,0.9990059642147118,0.0,5
3,0.000970873786407767,0.9990291262135922,0.0,5
3,0.0009140767824497258,0.9990859232175503,0.0,5
3,0.0009900990099009901,0.999009900990099,0.0,5
3,0.0009940357852882703,0.9990059642147118,0.0,5
3,0.0009765625,0.9990234375,0.0,5
3,0.0009587727708533077,0.9990412272291467,0.0,5
3,0.0009389671361502347,0.9990610328638497,0.0,5
3,0.0009345794392523365,0.9990654205607477,0.0,5
3,0.0009242144177449168,0.9990757855822551,0.0,5
3,0.0009823182711198428,0.9990176817288802,0.0,5
3,0.0009285051067780873,0.9990714948932219,0.0,5
3,0.0009389671361502347,0.9990610328638497,0.0,5
3,0.0009157509157509158,0.9990842490842491,0.0,5
3,0.0009293680297397769,0.9990706319702602,0.0,5
3,0.0009940357852882703,0.9990059642147118,0.0,5
3,0.0009140767824497258,0.9990859232175503,0.0,5
3,0.0009727626459143969,0.9990272373540856,0.0,5
3,0.000966183574879227,0.9990338164251208,0.0,5
3,0.0009398496240601503,0.9990601503759399,0.0,5
3,0.0009689922480620155,0.999031007751938,0.0,5
3,0.0009950248756218905,0.9990049751243781,0.0,5
3,0.0009182736455463728,0.9990817263544536,0.0,5
3,0.001,0.999,0.0,5
3,0.0009199632014719411,0.9990800367985281,0.0,5
3,0.0009478672985781991,0.9990521327014218,0.0,5
3,0.0009624639076034649,0.9990375360923965,0.0,5
3,0.0009328358208955224,0.9990671641791045,0.0,5
3,0.0009765625,0.9990234375,0.0,5
3,0.000999000999000999,0.999000999000999,0.0,5
3,0.0009407337723424271,0.9990592662276576,0.0,5
3,0.000966183574879227,0.9990338164251208,0.0,5
3,0.0009615384615384616,0.9990384615384615,0.0,5
3,0.0009852216748768472,0.9990147783251232,0.0,5
3,0.0009578544061302681,0.9990421455938697,0.0,5
3,0.0009861932938856016,0.9990138067061144,0.0,5
3,0.000975609756097561,0.9990243902439024,0.0,5
3,0.0009746588693957114,0.9990253411306043,0.0,5
3,0.000949667616334283,0.9990503323836657,0.0,5
3,0.0009652509652509653,0.999034749034749,0.0,5
3,0.0009191176470588235,0.9990808823529411,0.0,5
3,0.0009165902841429881,0.999083409715857,0.0,5
3,0.000984251968503937,0.9990157480314961,0.0,5
3,0.0009285051067780873,0.9990714948932219,0.0,5
3,0.0009182736455463728,0.9990817263544536,0.0,5
3,0.0009737098344693282,0.9990262901655307,0.0,5
3,0.0009891196834817012,0.9990108803165183,0.0,5
3,0.0009345794392523365,0.9990654205607477,0.0,5
3,0.0009514747859181732,0.9990485252140818,0.0,5
3,0.0009689922480620155,0.999031007751938,0.0,5
3,0.0009940357852882703,0.9990059642147118,0.0,5
3,0.0009337068160597573,0.9990662931839402,0.0,5
3,0.000946073793755913,0.9990539262062441,0.0,5
3,0.0009900990099009901,0.999009900990099,0.0,5
3,0.0009124087591240876,0.9990875912408759,0.0,5
3,0.0009285051067780873,0.9990714948932219,0.0,5
3,0.000966183574879227,0.9990338164251208,0.0,5
3,0.0009560229445506692,0.9990439770554493,0.0,5
